Hour,Seasons,Holiday,Functioning Day,Month,Rented Bike Count
Afternoon,Summer,No Holiday,Yes,July,1624
Night,Summer,No Holiday,Yes,July,1797
Night,Summer,No Holiday,Yes,July,2023
Night,Summer,No Holiday,Yes,July,2011
Night,Summer,No Holiday,Yes,July,1682
Night,Summer,No Holiday,Yes,July,1278
Morning,Summer,No Holiday,Yes,July,1143
Morning,Summer,No Holiday,Yes,July,868
Morning,Summer,No Holiday,Yes,July,632
Morning,Summer,No Holiday,Yes,July,443
Morning,Summer,No Holiday,Yes,July,278
Morning,Summer,No Holiday,Yes,July,223
Morning,Summer,No Holiday,Yes,July,292
Morning,Summer,No Holiday,Yes,July,402
Morning,Summer,No Holiday,Yes,July,613
Morning,Summer,No Holiday,Yes,July,715
Morning,Summer,No Holiday,Yes,July,701
Morning,Summer,No Holiday,Yes,July,712
Morning,Summer,No Holiday,Yes,July,803
Afternoon,Summer,No Holiday,Yes,July,810
Afternoon,Summer,No Holiday,Yes,July,822
Afternoon,Summer,No Holiday,Yes,July,946
Afternoon,Summer,No Holiday,Yes,July,1125
Afternoon,Summer,No Holiday,Yes,July,1247
Afternoon,Summer,No Holiday,Yes,July,1466
Night,Summer,No Holiday,Yes,July,1847
Night,Summer,No Holiday,Yes,July,2058
Night,Summer,No Holiday,Yes,July,1924
Night,Summer,No Holiday,Yes,July,1607
Night,Summer,No Holiday,Yes,July,1113
Morning,Summer,No Holiday,Yes,July,732
Morning,Summer,No Holiday,Yes,July,498
Morning,Summer,No Holiday,Yes,July,469
Morning,Summer,No Holiday,Yes,July,276
Morning,Summer,No Holiday,Yes,July,211
Morning,Summer,No Holiday,Yes,July,324
Morning,Summer,No Holiday,Yes,July,703
Morning,Summer,No Holiday,Yes,July,1344
Morning,Summer,No Holiday,Yes,July,1935
Morning,Summer,No Holiday,Yes,July,1014
Morning,Summer,No Holiday,Yes,July,678
Morning,Summer,No Holiday,Yes,July,688
Morning,Summer,No Holiday,Yes,July,719
Afternoon,Summer,No Holiday,Yes,July,727
Afternoon,Summer,No Holiday,Yes,July,691
Afternoon,Summer,No Holiday,Yes,July,745
Afternoon,Summer,No Holiday,Yes,July,818
Afternoon,Summer,No Holiday,Yes,July,1425
Afternoon,Summer,No Holiday,Yes,July,2636
Night,Summer,No Holiday,Yes,July,2368
Night,Summer,No Holiday,Yes,July,2362
Night,Summer,No Holiday,Yes,July,2241
Night,Summer,No Holiday,Yes,July,1934
Night,Summer,No Holiday,Yes,July,1285
Morning,Summer,No Holiday,Yes,July,1003
Morning,Summer,No Holiday,Yes,July,692
Morning,Summer,No Holiday,Yes,July,497
Morning,Summer,No Holiday,Yes,July,372
Morning,Summer,No Holiday,Yes,July,222
Morning,Summer,No Holiday,Yes,July,372
Morning,Summer,No Holiday,Yes,July,713
Morning,Summer,No Holiday,Yes,July,1356
Morning,Summer,No Holiday,Yes,July,1955
Morning,Summer,No Holiday,Yes,July,1031
Morning,Summer,No Holiday,Yes,July,719
Morning,Summer,No Holiday,Yes,July,797
Morning,Summer,No Holiday,Yes,July,803
Afternoon,Summer,No Holiday,Yes,July,763
Afternoon,Summer,No Holiday,Yes,July,786
Afternoon,Summer,No Holiday,Yes,July,878
Afternoon,Summer,No Holiday,Yes,July,1062
Afternoon,Summer,No Holiday,Yes,July,1591
Afternoon,Summer,No Holiday,Yes,July,2770
Night,Summer,No Holiday,Yes,July,2326
Night,Summer,No Holiday,Yes,July,2174
Night,Summer,No Holiday,Yes,July,2273
Night,Summer,No Holiday,Yes,July,1940
Night,Summer,No Holiday,Yes,July,1340
Morning,Summer,No Holiday,Yes,July,1002
Morning,Summer,No Holiday,Yes,July,741
Morning,Summer,No Holiday,Yes,July,526
Morning,Summer,No Holiday,Yes,July,381
Morning,Summer,No Holiday,Yes,July,266
Morning,Summer,No Holiday,Yes,July,327
Morning,Summer,No Holiday,Yes,July,695
Morning,Summer,No Holiday,Yes,July,1308
Morning,Summer,No Holiday,Yes,July,1944
Morning,Summer,No Holiday,Yes,July,982
Morning,Summer,No Holiday,Yes,July,722
Morning,Summer,No Holiday,Yes,July,701
Morning,Summer,No Holiday,Yes,July,780
Afternoon,Summer,No Holiday,Yes,July,778
Afternoon,Summer,No Holiday,Yes,July,762
Afternoon,Summer,No Holiday,Yes,July,776
Afternoon,Summer,No Holiday,Yes,July,912
Afternoon,Summer,No Holiday,Yes,July,1596
Afternoon,Summer,No Holiday,Yes,July,2692
Night,Summer,No Holiday,Yes,July,2281
Night,Summer,No Holiday,Yes,July,2202
Night,Summer,No Holiday,Yes,July,2188
Night,Summer,No Holiday,Yes,July,1980
Night,Summer,No Holiday,Yes,July,1354
Morning,Summer,No Holiday,Yes,July,1068
Morning,Summer,No Holiday,Yes,July,824
Morning,Summer,No Holiday,Yes,July,591
Morning,Summer,No Holiday,Yes,July,393
Morning,Summer,No Holiday,Yes,July,231
Morning,Summer,No Holiday,Yes,July,329
Morning,Summer,No Holiday,Yes,July,672
Morning,Summer,No Holiday,Yes,July,1315
Morning,Summer,No Holiday,Yes,July,1993
Morning,Summer,No Holiday,Yes,July,985
Morning,Summer,No Holiday,Yes,July,695
Morning,Summer,No Holiday,Yes,July,687
Morning,Summer,No Holiday,Yes,July,828
Afternoon,Summer,No Holiday,Yes,July,798
Afternoon,Summer,No Holiday,Yes,July,722
Afternoon,Summer,No Holiday,Yes,July,827
Afternoon,Summer,No Holiday,Yes,July,1017
Afternoon,Summer,No Holiday,Yes,July,1536
Afternoon,Summer,No Holiday,Yes,July,2640
Night,Summer,No Holiday,Yes,July,2245
Night,Summer,No Holiday,Yes,July,2114
Night,Summer,No Holiday,Yes,July,2122
Night,Summer,No Holiday,Yes,July,1870
Night,Summer,No Holiday,Yes,July,1318
Morning,Summer,No Holiday,Yes,July,1041
Morning,Summer,No Holiday,Yes,July,773
Morning,Summer,No Holiday,Yes,July,557
Morning,Summer,No Holiday,Yes,July,428
Morning,Summer,No Holiday,Yes,July,267
Morning,Summer,No Holiday,Yes,July,327
Morning,Summer,No Holiday,Yes,July,672
Morning,Summer,No Holiday,Yes,July,1251
Morning,Summer,No Holiday,Yes,July,1896
Morning,Summer,No Holiday,Yes,July,1029
Morning,Summer,No Holiday,Yes,July,641
Morning,Summer,No Holiday,Yes,July,791
Morning,Summer,No Holiday,Yes,July,822
Afternoon,Summer,No Holiday,Yes,July,805
Afternoon,Summer,No Holiday,Yes,July,741
Afternoon,Summer,No Holiday,Yes,July,794
Afternoon,Summer,No Holiday,Yes,July,928
Afternoon,Summer,No Holiday,Yes,July,1468
Afternoon,Summer,No Holiday,Yes,July,2419
Night,Summer,No Holiday,Yes,July,2084
Night,Summer,No Holiday,Yes,July,1888
Night,Summer,No Holiday,Yes,July,1869
Night,Summer,No Holiday,Yes,July,1782
Night,Summer,No Holiday,Yes,July,1426
Morning,Summer,No Holiday,Yes,July,1132
Morning,Summer,No Holiday,Yes,July,945
Morning,Summer,No Holiday,Yes,July,684
Morning,Summer,No Holiday,Yes,July,477
Morning,Summer,No Holiday,Yes,July,347
Morning,Summer,No Holiday,Yes,July,292
Morning,Summer,No Holiday,Yes,July,381
Morning,Summer,No Holiday,Yes,July,491
Morning,Summer,No Holiday,Yes,July,720
Morning,Summer,No Holiday,Yes,July,729
Morning,Summer,No Holiday,Yes,July,699
Morning,Summer,No Holiday,Yes,July,676
Morning,Summer,No Holiday,Yes,July,735
Afternoon,Summer,No Holiday,Yes,July,727
Afternoon,Summer,No Holiday,Yes,July,682
Afternoon,Summer,No Holiday,Yes,July,785
Afternoon,Summer,No Holiday,Yes,July,883
Afternoon,Summer,No Holiday,Yes,July,1011
Afternoon,Summer,No Holiday,Yes,July,1202
Night,Summer,No Holiday,Yes,July,1423
Night,Summer,No Holiday,Yes,July,1655
Night,Summer,No Holiday,Yes,July,1731
Night,Summer,No Holiday,Yes,July,1588
Night,Summer,No Holiday,Yes,July,1288
Morning,Summer,No Holiday,Yes,July,1088
Morning,Summer,No Holiday,Yes,July,772
Morning,Summer,No Holiday,Yes,July,587
Morning,Summer,No Holiday,Yes,July,438
Morning,Summer,No Holiday,Yes,July,270
Morning,Summer,No Holiday,Yes,July,256
Morning,Summer,No Holiday,Yes,July,286
Morning,Summer,No Holiday,Yes,July,360
Morning,Summer,No Holiday,Yes,July,477
Morning,Summer,No Holiday,Yes,July,526
Morning,Summer,No Holiday,Yes,July,522
Morning,Summer,No Holiday,Yes,July,499
Morning,Summer,No Holiday,Yes,July,560
Afternoon,Summer,No Holiday,Yes,July,569
Afternoon,Summer,No Holiday,Yes,July,565
Afternoon,Summer,No Holiday,Yes,July,632
Afternoon,Summer,No Holiday,Yes,July,771
Afternoon,Summer,No Holiday,Yes,July,965
Afternoon,Summer,No Holiday,Yes,July,1212
Night,Summer,No Holiday,Yes,July,1478
Night,Summer,No Holiday,Yes,July,1688
Night,Summer,No Holiday,Yes,July,1666
Night,Summer,No Holiday,Yes,July,1346
Night,Summer,No Holiday,Yes,July,1030
Morning,Summer,No Holiday,Yes,July,792
Morning,Summer,No Holiday,Yes,July,542
Morning,Summer,No Holiday,Yes,July,382
Morning,Summer,No Holiday,Yes,July,238
Morning,Summer,No Holiday,Yes,July,174
Morning,Summer,No Holiday,Yes,July,310
Morning,Summer,No Holiday,Yes,July,652
Morning,Summer,No Holiday,Yes,July,1241
Morning,Summer,No Holiday,Yes,July,1889
Morning,Summer,No Holiday,Yes,July,985
Morning,Summer,No Holiday,Yes,July,636
Morning,Summer,No Holiday,Yes,July,611
Morning,Summer,No Holiday,Yes,July,655
Afternoon,Summer,No Holiday,Yes,July,688
Afternoon,Summer,No Holiday,Yes,July,670
Afternoon,Summer,No Holiday,Yes,July,739
Afternoon,Summer,No Holiday,Yes,July,960
Afternoon,Summer,No Holiday,Yes,July,1310
Afternoon,Summer,No Holiday,Yes,July,2405
Night,Summer,No Holiday,Yes,July,2112
Night,Summer,No Holiday,Yes,July,2051
Night,Summer,No Holiday,Yes,July,1994
Night,Summer,No Holiday,Yes,July,1697
Night,Summer,No Holiday,Yes,July,1157
Morning,Summer,No Holiday,Yes,July,874
Morning,Summer,No Holiday,Yes,July,715
Morning,Summer,No Holiday,Yes,July,487
Morning,Summer,No Holiday,Yes,July,332
Morning,Summer,No Holiday,Yes,July,218
Morning,Summer,No Holiday,Yes,July,306
Morning,Summer,No Holiday,Yes,July,673
Morning,Summer,No Holiday,Yes,July,1213
Morning,Summer,No Holiday,Yes,July,1820
Morning,Summer,No Holiday,Yes,July,926
Morning,Summer,No Holiday,Yes,July,610
Morning,Summer,No Holiday,Yes,July,620
Morning,Summer,No Holiday,Yes,July,671
Afternoon,Summer,No Holiday,Yes,July,688
Afternoon,Summer,No Holiday,Yes,July,649
Afternoon,Summer,No Holiday,Yes,July,735
Afternoon,Summer,No Holiday,Yes,July,834
Afternoon,Summer,No Holiday,Yes,July,1297
Afternoon,Summer,No Holiday,Yes,July,2300
Night,Summer,No Holiday,Yes,July,1968
Night,Summer,No Holiday,Yes,July,1834
Night,Summer,No Holiday,Yes,July,1899
Night,Summer,No Holiday,Yes,July,1773
Night,Summer,No Holiday,Yes,July,1193
Morning,Summer,No Holiday,Yes,July,939
Morning,Summer,No Holiday,Yes,July,726
Morning,Summer,No Holiday,Yes,July,499
Morning,Summer,No Holiday,Yes,July,327
Morning,Summer,No Holiday,Yes,July,212
Morning,Summer,No Holiday,Yes,July,299
Morning,Summer,No Holiday,Yes,July,657
Morning,Summer,No Holiday,Yes,July,1171
Morning,Summer,No Holiday,Yes,July,1893
Morning,Summer,No Holiday,Yes,July,995
Morning,Summer,No Holiday,Yes,July,696
Morning,Summer,No Holiday,Yes,July,749
Morning,Summer,No Holiday,Yes,July,791
Afternoon,Summer,No Holiday,Yes,July,783
Afternoon,Summer,No Holiday,Yes,July,754
Afternoon,Summer,No Holiday,Yes,July,781
Afternoon,Summer,No Holiday,Yes,July,977
Afternoon,Summer,No Holiday,Yes,July,1412
Afternoon,Summer,No Holiday,Yes,July,2416
Night,Summer,No Holiday,Yes,July,2039
Night,Summer,No Holiday,Yes,July,1935
Night,Summer,No Holiday,Yes,July,1811
Night,Summer,No Holiday,Yes,July,1767
Night,Summer,No Holiday,Yes,July,1289
Morning,Summer,No Holiday,Yes,July,939
Morning,Summer,No Holiday,Yes,July,718
Morning,Summer,No Holiday,Yes,July,498
Morning,Summer,No Holiday,Yes,July,355
Morning,Summer,No Holiday,Yes,July,252
Morning,Summer,No Holiday,Yes,July,306
Morning,Summer,No Holiday,Yes,July,602
Morning,Summer,No Holiday,Yes,July,1175
Morning,Summer,No Holiday,Yes,July,1823
Morning,Summer,No Holiday,Yes,July,966
Morning,Summer,No Holiday,Yes,July,644
Morning,Summer,No Holiday,Yes,July,614
Morning,Summer,No Holiday,Yes,July,600
Afternoon,Summer,No Holiday,Yes,July,628
Afternoon,Summer,No Holiday,Yes,July,706
Afternoon,Summer,No Holiday,Yes,July,774
Afternoon,Summer,No Holiday,Yes,July,920
Afternoon,Summer,No Holiday,Yes,July,1394
Afternoon,Summer,No Holiday,Yes,July,2367
Night,Summer,No Holiday,Yes,July,1994
Night,Summer,No Holiday,Yes,July,1790
Night,Summer,No Holiday,Yes,July,1868
Night,Summer,No Holiday,Yes,July,1709
Night,Summer,No Holiday,Yes,July,1273
Morning,Summer,No Holiday,Yes,July,909
Morning,Summer,No Holiday,Yes,July,747
Morning,Summer,No Holiday,Yes,July,537
Morning,Summer,No Holiday,Yes,July,371
Morning,Summer,No Holiday,Yes,July,218
Morning,Summer,No Holiday,Yes,July,295
Morning,Summer,No Holiday,Yes,July,647
Morning,Summer,No Holiday,Yes,July,1111
Morning,Summer,No Holiday,Yes,July,1763
Morning,Summer,No Holiday,Yes,July,934
Morning,Summer,No Holiday,Yes,July,639
Morning,Summer,No Holiday,Yes,July,619
Morning,Summer,No Holiday,Yes,July,714
Afternoon,Summer,No Holiday,Yes,July,653
Afternoon,Summer,No Holiday,Yes,July,507
Afternoon,Summer,No Holiday,Yes,July,776
Afternoon,Summer,No Holiday,Yes,July,905
Afternoon,Summer,No Holiday,Yes,July,1289
Afternoon,Summer,No Holiday,Yes,July,2183
Night,Summer,No Holiday,Yes,July,1657
Night,Summer,No Holiday,Yes,July,1565
Night,Summer,No Holiday,Yes,July,1547
Night,Summer,No Holiday,Yes,July,1507
Night,Summer,No Holiday,Yes,July,1182
Morning,Summer,No Holiday,Yes,July,992
Morning,Summer,No Holiday,Yes,July,875
Morning,Summer,No Holiday,Yes,July,656
Morning,Summer,No Holiday,Yes,July,461
Morning,Summer,No Holiday,Yes,July,340
Morning,Summer,No Holiday,Yes,July,248
Morning,Summer,No Holiday,Yes,July,313
Morning,Summer,No Holiday,Yes,July,428
Morning,Summer,No Holiday,Yes,July,606
Morning,Summer,No Holiday,Yes,July,671
Morning,Summer,No Holiday,Yes,July,654
Morning,Summer,No Holiday,Yes,July,592
Morning,Summer,No Holiday,Yes,July,632
Afternoon,Summer,No Holiday,Yes,July,741
Afternoon,Summer,No Holiday,Yes,July,314
Afternoon,Summer,No Holiday,Yes,July,468
Afternoon,Summer,No Holiday,Yes,July,706
Afternoon,Summer,No Holiday,Yes,July,863
Afternoon,Summer,No Holiday,Yes,July,843
Night,Summer,No Holiday,Yes,July,974
Night,Summer,No Holiday,Yes,July,1095
Night,Summer,No Holiday,Yes,July,1211
Night,Summer,No Holiday,Yes,July,1158
Night,Summer,No Holiday,Yes,July,1039
Morning,Summer,No Holiday,Yes,July,921
Morning,Summer,No Holiday,Yes,July,636
Morning,Summer,No Holiday,Yes,July,511
Morning,Summer,No Holiday,Yes,July,403
Morning,Summer,No Holiday,Yes,July,245
Morning,Summer,No Holiday,Yes,July,199
Morning,Summer,No Holiday,Yes,July,266
Morning,Summer,No Holiday,Yes,July,345
Morning,Summer,No Holiday,Yes,July,456
Morning,Summer,No Holiday,Yes,July,519
Morning,Summer,No Holiday,Yes,July,473
Morning,Summer,No Holiday,Yes,July,476
Morning,Summer,No Holiday,Yes,July,644
Afternoon,Summer,No Holiday,Yes,July,622
Afternoon,Summer,No Holiday,Yes,July,630
Afternoon,Summer,No Holiday,Yes,July,713
Afternoon,Summer,No Holiday,Yes,July,760
Afternoon,Summer,No Holiday,Yes,July,895
Afternoon,Summer,No Holiday,Yes,July,1141
Night,Summer,No Holiday,Yes,July,1486
Night,Summer,No Holiday,Yes,July,1697
Night,Summer,No Holiday,Yes,July,1638
Night,Summer,No Holiday,Yes,July,1406
Night,Summer,No Holiday,Yes,July,1108
Morning,Summer,No Holiday,Yes,July,810
Morning,Summer,No Holiday,Yes,July,575
Morning,Summer,No Holiday,Yes,July,363
Morning,Summer,No Holiday,Yes,July,253
Morning,Summer,No Holiday,Yes,July,209
Morning,Summer,No Holiday,Yes,July,273
Morning,Summer,No Holiday,Yes,July,668
Morning,Summer,No Holiday,Yes,July,1130
Morning,Summer,No Holiday,Yes,July,1646
Morning,Summer,No Holiday,Yes,July,866
Morning,Summer,No Holiday,Yes,July,609
Morning,Summer,No Holiday,Yes,July,623
Morning,Summer,No Holiday,Yes,July,663
Afternoon,Summer,No Holiday,Yes,July,688
Afternoon,Summer,No Holiday,Yes,July,645
Afternoon,Summer,No Holiday,Yes,July,666
Afternoon,Summer,No Holiday,Yes,July,845
Afternoon,Summer,No Holiday,Yes,July,1224
Afternoon,Summer,No Holiday,Yes,July,2347
Night,Summer,No Holiday,Yes,July,2016
Night,Summer,No Holiday,Yes,July,1947
Night,Summer,No Holiday,Yes,July,1875
Night,Summer,No Holiday,Yes,July,1552
Night,Summer,No Holiday,Yes,July,1202
Morning,Summer,No Holiday,Yes,July,901
Morning,Summer,No Holiday,Yes,July,695
Morning,Summer,No Holiday,Yes,July,476
Morning,Summer,No Holiday,Yes,July,334
Morning,Summer,No Holiday,Yes,July,244
Morning,Summer,No Holiday,Yes,July,284
Morning,Summer,No Holiday,Yes,July,584
Morning,Summer,No Holiday,Yes,July,1091
Morning,Summer,No Holiday,Yes,July,1665
Morning,Summer,No Holiday,Yes,July,860
Morning,Summer,No Holiday,Yes,July,582
Morning,Summer,No Holiday,Yes,July,583
Morning,Summer,No Holiday,Yes,July,626
Afternoon,Summer,No Holiday,Yes,July,623
Afternoon,Summer,No Holiday,Yes,July,579
Afternoon,Summer,No Holiday,Yes,July,665
Afternoon,Summer,No Holiday,Yes,July,763
Afternoon,Summer,No Holiday,Yes,July,1184
Afternoon,Summer,No Holiday,Yes,July,2092
Night,Summer,No Holiday,Yes,July,1865
Night,Summer,No Holiday,Yes,July,1772
Night,Summer,No Holiday,Yes,July,1719
Night,Summer,No Holiday,Yes,July,1613
Night,Summer,No Holiday,Yes,July,1097
Morning,Summer,No Holiday,Yes,August,875
Morning,Summer,No Holiday,Yes,August,724
Morning,Summer,No Holiday,Yes,August,501
Morning,Summer,No Holiday,Yes,August,362
Morning,Summer,No Holiday,Yes,August,250
Morning,Summer,No Holiday,Yes,August,315
Morning,Summer,No Holiday,Yes,August,622
Morning,Summer,No Holiday,Yes,August,1061
Morning,Summer,No Holiday,Yes,August,1550
Morning,Summer,No Holiday,Yes,August,853
Morning,Summer,No Holiday,Yes,August,540
Morning,Summer,No Holiday,Yes,August,521
Morning,Summer,No Holiday,Yes,August,569
Afternoon,Summer,No Holiday,Yes,August,533
Afternoon,Summer,No Holiday,Yes,August,475
Afternoon,Summer,No Holiday,Yes,August,531
Afternoon,Summer,No Holiday,Yes,August,561
Afternoon,Summer,No Holiday,Yes,August,1033
Afternoon,Summer,No Holiday,Yes,August,1929
Night,Summer,No Holiday,Yes,August,1553
Night,Summer,No Holiday,Yes,August,1441
Night,Summer,No Holiday,Yes,August,1500
Night,Summer,No Holiday,Yes,August,1367
Night,Summer,No Holiday,Yes,August,1046
Morning,Summer,No Holiday,Yes,August,850
Morning,Summer,No Holiday,Yes,August,647
Morning,Summer,No Holiday,Yes,August,459
Morning,Summer,No Holiday,Yes,August,295
Morning,Summer,No Holiday,Yes,August,215
Morning,Summer,No Holiday,Yes,August,265
Morning,Summer,No Holiday,Yes,August,578
Morning,Summer,No Holiday,Yes,August,1006
Morning,Summer,No Holiday,Yes,August,1579
Morning,Summer,No Holiday,Yes,August,813
Morning,Summer,No Holiday,Yes,August,549
Morning,Summer,No Holiday,Yes,August,547
Morning,Summer,No Holiday,Yes,August,562
Afternoon,Summer,No Holiday,Yes,August,550
Afternoon,Summer,No Holiday,Yes,August,535
Afternoon,Summer,No Holiday,Yes,August,605
Afternoon,Summer,No Holiday,Yes,August,676
Afternoon,Summer,No Holiday,Yes,August,1066
Afternoon,Summer,No Holiday,Yes,August,1881
Night,Summer,No Holiday,Yes,August,1605
Night,Summer,No Holiday,Yes,August,1480
Night,Summer,No Holiday,Yes,August,1535
Night,Summer,No Holiday,Yes,August,1375
Night,Summer,No Holiday,Yes,August,1020
Morning,Summer,No Holiday,Yes,August,763
Morning,Summer,No Holiday,Yes,August,675
Morning,Summer,No Holiday,Yes,August,443
Morning,Summer,No Holiday,Yes,August,327
Morning,Summer,No Holiday,Yes,August,236
Morning,Summer,No Holiday,Yes,August,266
Morning,Summer,No Holiday,Yes,August,544
Morning,Summer,No Holiday,Yes,August,937
Morning,Summer,No Holiday,Yes,August,1471
Morning,Summer,No Holiday,Yes,August,784
Morning,Summer,No Holiday,Yes,August,530
Morning,Summer,No Holiday,Yes,August,575
Morning,Summer,No Holiday,Yes,August,585
Afternoon,Summer,No Holiday,Yes,August,585
Afternoon,Summer,No Holiday,Yes,August,575
Afternoon,Summer,No Holiday,Yes,August,600
Afternoon,Summer,No Holiday,Yes,August,763
Afternoon,Summer,No Holiday,Yes,August,1105
Afternoon,Summer,No Holiday,Yes,August,1920
Night,Summer,No Holiday,Yes,August,1558
Night,Summer,No Holiday,Yes,August,1517
Night,Summer,No Holiday,Yes,August,1511
Night,Summer,No Holiday,Yes,August,1421
Night,Summer,No Holiday,Yes,August,1103
Morning,Summer,No Holiday,Yes,August,953
Morning,Summer,No Holiday,Yes,August,872
Morning,Summer,No Holiday,Yes,August,594
Morning,Summer,No Holiday,Yes,August,435
Morning,Summer,No Holiday,Yes,August,304
Morning,Summer,No Holiday,Yes,August,234
Morning,Summer,No Holiday,Yes,August,289
Morning,Summer,No Holiday,Yes,August,405
Morning,Summer,No Holiday,Yes,August,568
Morning,Summer,No Holiday,Yes,August,598
Morning,Summer,No Holiday,Yes,August,569
Morning,Summer,No Holiday,Yes,August,655
Morning,Summer,No Holiday,Yes,August,640
Afternoon,Summer,No Holiday,Yes,August,703
Afternoon,Summer,No Holiday,Yes,August,676
Afternoon,Summer,No Holiday,Yes,August,690
Afternoon,Summer,No Holiday,Yes,August,700
Afternoon,Summer,No Holiday,Yes,August,901
Afternoon,Summer,No Holiday,Yes,August,1044
Night,Summer,No Holiday,Yes,August,1277
Night,Summer,No Holiday,Yes,August,1387
Night,Summer,No Holiday,Yes,August,1377
Night,Summer,No Holiday,Yes,August,1337
Night,Summer,No Holiday,Yes,August,1155
Morning,Summer,No Holiday,Yes,August,983
Morning,Summer,No Holiday,Yes,August,758
Morning,Summer,No Holiday,Yes,August,509
Morning,Summer,No Holiday,Yes,August,401
Morning,Summer,No Holiday,Yes,August,253
Morning,Summer,No Holiday,Yes,August,188
Morning,Summer,No Holiday,Yes,August,222
Morning,Summer,No Holiday,Yes,August,223
Morning,Summer,No Holiday,Yes,August,309
Morning,Summer,No Holiday,Yes,August,422
Morning,Summer,No Holiday,Yes,August,461
Morning,Summer,No Holiday,Yes,August,499
Morning,Summer,No Holiday,Yes,August,565
Afternoon,Summer,No Holiday,Yes,August,600
Afternoon,Summer,No Holiday,Yes,August,639
